,Type,Did_Player_Win
8326,POISON,False
8327,WATER,False
8328,FLYING,False
8329,FLYING,False
8330,PSYCHIC,False
8331,PSYCHIC,False
8332,PSYCHIC,False
8333,ELECTRIC,False
8334,GROUND,False
8335,PSYCHIC,False
8336,WATER,False
8337,FLYING,False
8338,FLYING,False
8339,FLYING,False
8340,PSYCHIC,False
8341,FLYING,False
8342,GROUND,False
8343,STEEL,False
8344,FLYING,True
8345,GROUND,False
8346,FLYING,False
8347,POISON,False
8348,POISON,False
8349,STEEL,True
8350,BUG,False
8351,FLYING,False
8352,FLYING,False
8353,ROCK,True
8354,POISON,False
8355,GRASS,False
8356,POISON,False
8357,PSYCHIC,False
8358,FLYING,False
8359,FLYING,False
8360,DARK,False
8361,FLYING,False
8362,FLYING,False
8363,PSYCHIC,False
8364,FIRE,False
8365,STEEL,False
8366,FLYING,False
8367,PSYCHIC,True
8368,FLYING,True
8369,POISON,True
8370,PSYCHIC,False
8371,GROUND,False
8372,PSYCHIC,False
8373,FLYING,False
8374,POISON,False
8375,POISON,False
8376,GROUND,False
8377,POISON,False
8378,FLYING,False
8379,GROUND,False
8380,FLYING,True
8381,FLYING,False
8382,GROUND,False
8383,ROCK,True
8384,GROUND,False
8385,FLYING,False
8386,GROUND,False
8387,FLYING,False
8388,FLYING,False
8389,POISON,False
8390,GRASS,False
8391,POISON,False
8392,FLYING,True
8393,FIGHTING,True
8394,GROUND,False
8395,FLYING,True
8396,FLYING,True
8397,GHOST,False
8398,WATER,False
8399,PSYCHIC,True
8400,WATER,False
8401,FLYING,True
8402,PSYCHIC,False
8403,DARK,False
8404,GRASS,False
8405,POISON,False
8406,FLYING,True
8407,GROUND,False
8408,POISON,False
8409,PSYCHIC,False
8410,FIGHTING,False
8411,FLYING,False
8412,FLYING,False
8413,DARK,False
8414,FLYING,False
8415,PSYCHIC,False
8416,GROUND,False
8417,GRASS,False
8418,FLYING,False
8419,ICE,True
8420,FIRE,False
8421,FLYING,False
8422,GRASS,False
8423,POISON,False
8424,FLYING,True
8425,GRASS,False
8426,PSYCHIC,False
8427,GROUND,False
8428,GROUND,False
8429,FLYING,True
8430,FLYING,False
8431,PSYCHIC,False
8432,DARK,False
8433,BUG,False
8434,FLYING,False
8435,STEEL,False
8436,GROUND,False
8437,FLYING,False
8438,POISON,False
8439,PSYCHIC,True
8440,DARK,False
8441,GROUND,False
8442,POISON,False
8443,FLYING,False
8444,FLYING,False
8445,PSYCHIC,False
8446,POISON,False
8447,GRASS,False
8448,GRASS,False
8449,FLYING,False
8450,PSYCHIC,True
8451,POISON,False
8452,WATER,False
8453,PSYCHIC,False
8454,GROUND,False
8455,FLYING,False
8456,GRASS,False
8457,PSYCHIC,True
8458,POISON,False
8459,FLYING,False
8460,POISON,False
8461,FLYING,False
8462,FLYING,True
8463,GROUND,False
8464,PSYCHIC,False
8465,PSYCHIC,False
8466,FLYING,False
8467,DARK,False
8468,FLYING,False
8469,GRASS,False
8470,POISON,False
8471,FLYING,False
8472,GROUND,False
8473,PSYCHIC,False
8474,FLYING,False
8475,FLYING,True
8476,POISON,False
8477,GHOST,False
8478,GROUND,False
8479,FLYING,False
8480,FLYING,False
8481,BUG,False
8482,FLYING,False
8483,FLYING,False
8484,POISON,False
8485,FLYING,False
8486,POISON,False
8487,ELECTRIC,False
8488,FLYING,True
8489,GROUND,True
8490,ROCK,True
8491,FLYING,False
8492,GROUND,False
8493,PSYCHIC,True
8494,FLYING,True
8495,ICE,False
8496,GROUND,False
8497,POISON,False
8498,FLYING,False
8499,FIGHTING,True
8500,ROCK,False
8501,PSYCHIC,True
8502,FLYING,False
8503,FLYING,True
8504,GRASS,False
8505,DRAGON,False
8506,POISON,True
8507,PSYCHIC,False
8508,FIGHTING,False
8509,PSYCHIC,False
8510,FLYING,True
8511,DARK,False
8512,GROUND,False
8513,WATER,False
8514,GROUND,True
8515,GROUND,False
8516,FLYING,False
8517,POISON,True
8518,PSYCHIC,False
8519,FLYING,False
8520,FLYING,True
8521,FLYING,False
8522,PSYCHIC,False
8523,PSYCHIC,False
8524,GRASS,False
8525,PSYCHIC,False
8526,PSYCHIC,False
8527,FIRE,False
8528,ROCK,True
8529,GRASS,False
8530,GROUND,False
8531,POISON,True
8532,FLYING,False
8533,GROUND,False
8534,FLYING,False
8535,POISON,False
8536,FLYING,False
8537,DRAGON,False
8538,DARK,False
8539,GRASS,False
8540,FLYING,False
8541,DARK,False
8542,GROUND,False
8543,POISON,False
8544,GROUND,False
8545,FLYING,False
8546,DRAGON,True
8547,ROCK,False
8548,WATER,True
8549,FLYING,False
8550,ICE,False
8551,FLYING,True
8552,GROUND,False
8553,FLYING,True
8554,GROUND,False
8555,STEEL,True
8556,GROUND,False
8557,PSYCHIC,False
8558,PSYCHIC,False
8559,FLYING,False
8560,PSYCHIC,False
8561,GROUND,False
8562,GHOST,False
8563,FLYING,False
8564,GRASS,False
8565,GRASS,False
8566,WATER,True
8567,FLYING,False
8568,FLYING,True
8569,POISON,True
8570,FLYING,False
8571,FLYING,True
8572,PSYCHIC,False
8573,POISON,False
8574,GROUND,False
8575,PSYCHIC,True
8576,POISON,True
8577,PSYCHIC,False
8578,FLYING,False
8579,DARK,False
8580,GHOST,False
8581,FLYING,False
8582,GHOST,True
8583,DARK,False
8584,POISON,False
8585,FLYING,False
8586,STEEL,False
8587,FLYING,True
8588,FLYING,False
8589,FLYING,False
8590,FLYING,False
8591,GRASS,False
8592,GRASS,False
8593,FLYING,False
8594,DRAGON,False
8595,FLYING,False
8596,FLYING,False
8597,POISON,False
8598,FLYING,True
8599,FLYING,False
8600,DARK,False
8601,FIRE,False
8602,GROUND,False
8603,POISON,False
8604,PSYCHIC,False
8605,POISON,True
8606,ICE,False
8607,ICE,True
8608,PSYCHIC,False
8609,PSYCHIC,True
8610,POISON,False
8611,FLYING,False
8612,WATER,False
8613,DARK,False
8614,POISON,False
8615,BUG,False
8616,PSYCHIC,False
8617,POISON,True
8618,WATER,False
8619,DRAGON,False
8620,ROCK,False
8621,DARK,False
8622,PSYCHIC,False
8623,GROUND,False
8624,WATER,False
8625,DRAGON,True
8626,GROUND,False
8627,POISON,False
8628,FLYING,True
8629,PSYCHIC,True
8630,GROUND,False
8631,POISON,False
8632,FLYING,False
8633,PSYCHIC,False
8634,PSYCHIC,True
8635,FIGHTING,False
8636,FIRE,False
8637,WATER,False
8638,FLYING,False
8639,ELECTRIC,False
8640,PSYCHIC,False
8641,POISON,False
